region,year,state,state_po,candidate,party,candidatevotes,totalvotes,number_members,prop_votes,mean_votes,avg_members,correlation,decade,regional_mean_votes,regional_mean_members
south,2000,Tennessee,TN,"Bush, George W.",republican,1061949,2076181,8.9,0.5114915318076796,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.4887514475985421,8.25
south,2000,Tennessee,TN,"Gore, Al",democrat,981720,2076181,8.9,0.4728489471775341,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.4887514475985421,8.25
south,2000,Texas,TX,"Bush, George W.",republican,3799639,6407637,5.9,0.5929859946810345,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.4887514475985421,8.25
south,2000,Texas,TX,"Gore, Al",democrat,2433746,6407637,5.9,0.37981958091571044,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.4887514475985421,8.25
west,2000,Utah,UT,"Bush, George W.",republican,515096,770754,7.5,0.6683014295092857,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.4693268080723333,13.646153846153846
west,2000,Utah,UT,"Gore, Al",democrat,203053,770754,7.5,0.26344722181136915,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.4693268080723333,13.646153846153846
northeast,2000,Vermont,VT,"Gore, Al",democrat,149022,294308,10.4,0.5063470921619528,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.4668484612965105,16.433333333333334
northeast,2000,Vermont,VT,"Bush, George W.",republican,119775,294308,10.4,0.4069716079753184,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.4668484612965105,16.433333333333334
south,2000,Virginia,VA,"Bush, George W.",republican,1437490,2739447,5.7,0.5247372918694905,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.4887514475985421,8.25
south,2000,Virginia,VA,"Gore, Al",democrat,1217290,2739447,5.7,0.4443561054475593,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.4887514475985421,8.25
west,2000,Washington,WA,"Gore, Al",democrat,1247652,2487433,18.5,0.5015821531675426,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.4693268080723333,13.646153846153846
west,2000,Washington,WA,"Bush, George W.",republican,1108864,2487433,18.5,0.44578647947502503,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.4693268080723333,13.646153846153846
south,2000,West Virginia,WV,"Bush, George W.",republican,336475,648124,14.4,0.5191521992705099,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.4887514475985421,8.25
south,2000,West Virginia,WV,"Gore, Al",democrat,295497,648124,14.4,0.4559266436669526,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.4887514475985421,8.25
midwest,2000,Wisconsin,WI,"Gore, Al",democrat,1242987,2598607,17.9,0.47832819660687437,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.47981724077058147,13.669565217391304
midwest,2000,Wisconsin,WI,"Bush, George W.",republican,1237279,2598607,17.9,0.4761316351414431,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.47981724077058147,13.669565217391304
west,2000,Wyoming,WY,"Bush, George W.",republican,147947,213726,8.5,0.6922274313841086,0.49575040202878534,12.45940594059406,-0.062456530101308375,2000s,0.4693268080723333,13.646153846153846
west,2000,Wyoming,WY,"Gore, Al",democrat,60481,213726,8.5,0.282983820405566,0.4587881951171873,12.45940594059406,-0.062456530101308375,2000s,0.4693268080723333,13.646153846153846
south,2004,Alabama,AL,"Bush, George W.",republican,1176394,1883415,9.8,0.6246068975770077,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Alabama,AL,"Kerry, John",democrat,693933,1883415,9.8,0.36844402322377173,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
west,2004,Alaska,AK,"Bush, George W.",republican,190889,312598,20.3,0.6106532991253942,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Alaska,AK,"Kerry, John",democrat,111025,312598,20.3,0.35516861912104364,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Arizona,AZ,"Bush, George W.",republican,1104294,2012585,6.3,0.5486943408601376,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Arizona,AZ,"Kerry, John",democrat,893524,2012585,6.3,0.44396832928795554,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
south,2004,Arkansas,AR,"Bush, George W.",republican,572898,1054945,4.9,0.5430595907843537,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Arkansas,AR,"Kerry, John",democrat,469953,1054945,4.9,0.44547630445189085,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
west,2004,California,CA,"Kerry, John",democrat,6745485,12421353,16.7,0.5430555753467436,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,California,CA,"Bush, George W.",republican,5509826,12421353,16.7,0.44357695977241773,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Colorado,CO,"Bush, George W.",republican,1101255,2129630,8.5,0.5171109535459211,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Colorado,CO,"Kerry, John",democrat,1001732,2129630,8.5,0.47037842254288303,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
northeast,2004,Connecticut,CT,"Kerry, John",democrat,857488,1578769,15.3,0.543137089719902,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
northeast,2004,Connecticut,CT,"Bush, George W.",republican,693826,1578769,15.3,0.4394727791082799,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
south,2004,Delaware,DE,"Kerry, John",democrat,200152,375190,12.4,0.5334683760228152,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Delaware,DE,"Bush, George W.",republican,171660,375190,12.4,0.4575281857192356,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
NA,2004,District of Columbia,DC,"Kerry, John",democrat,202970,227586,12.7,0.8918386895503239,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.49261817510743194,12.7
NA,2004,District of Columbia,DC,"Bush, George W.",republican,21256,227586,12.7,0.09339766066454,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.49261817510743194,12.7
south,2004,Florida,FL,"Bush, George W.",republican,3964522,7609810,6,0.5209751623233695,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Florida,FL,"Kerry, John",democrat,3583544,7609810,6,0.4709111002771423,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Georgia,GA,"Bush, George W.",republican,1914254,3301875,6.5,0.5797475676698846,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Georgia,GA,"Kerry, John",democrat,1366149,3301875,6.5,0.41374946053378764,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
west,2004,Hawaii,HI,"Kerry, John",democrat,231708,429013,23.5,0.5400955215809311,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Hawaii,HI,"Bush, George W.",republican,194191,429013,23.5,0.45264595711551864,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Idaho,ID,"Bush, George W.",republican,409235,598376,6,0.6839094482399026,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Idaho,ID,"Kerry, John",democrat,181098,598376,6,0.3026491704212736,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
midwest,2004,Illinois,IL,"Kerry, John",democrat,2891550,5274322,16.8,0.5482316020902781,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Illinois,IL,"Bush, George W.",republican,2345946,5274322,16.8,0.4447862682634849,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Indiana,IN,"Bush, George W.",republican,1479438,2468002,11.5,0.5994476503665718,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Indiana,IN,"Kerry, John",democrat,969011,2468002,11.5,0.39262974665336575,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Iowa,IA,"Bush, George W.",republican,751957,1506908,10.6,0.4990065750530225,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Iowa,IA,"Kerry, John",democrat,741898,1506908,10.6,0.4923313168421695,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Kansas,KS,"Bush, George W.",republican,736456,1187756,8.5,0.620039806155473,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Kansas,KS,"Kerry, John",democrat,434993,1187756,8.5,0.3662309430556444,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
south,2004,Kentucky,KY,"Bush, George W.",republican,1069439,1795882,9.7,0.5954951383220055,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Kentucky,KY,"Kerry, John",democrat,712733,1795882,9.7,0.39687072981409693,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Louisiana,LA,"Bush, George W.",republican,1102169,1943106,7.7,0.5672202134108999,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Louisiana,LA,"Kerry, John",democrat,820299,1943106,7.7,0.4221586470321228,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
northeast,2004,Maine,ME,"Kerry, John",democrat,396842,740752,11.3,0.5357285569259347,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
northeast,2004,Maine,ME,"Bush, George W.",republican,330201,740752,11.3,0.44576457437846945,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
south,2004,Maryland,MD,"Kerry, John",democrat,1334493,2384238,10.9,0.5597146761355201,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Maryland,MD,"Bush, George W.",republican,1024703,2384238,10.9,0.4297821777859425,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Maryland,MD,Other,democrat,7,2384238,10.9,2.9359485084962155e-6,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
northeast,2004,Massachusetts,MA,"Kerry, John",democrat,1803800,2927455,13.5,0.616166602048537,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
northeast,2004,Massachusetts,MA,"Bush, George W.",republican,1071109,2927455,13.5,0.3658840187124994,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
midwest,2004,Michigan,MI,"Kerry, John",democrat,2479183,4839252,21.7,0.5123070672905647,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Michigan,MI,"Bush, George W.",republican,2313746,4839252,21.7,0.4781205855781017,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Minnesota,MN,"Bush, George W.",republican,1346695,2828387,17.6,0.47613533791521456,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
south,2004,Mississippi,MS,"Bush, George W.",republican,672660,1139824,4.9,0.5901437414899142,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,Mississippi,MS,"Kerry, John",democrat,457766,1139824,4.9,0.40161112592821346,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
midwest,2004,Missouri,MO,"Bush, George W.",republican,1455713,2731364,12.4,0.5329619193926551,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Missouri,MO,"Kerry, John",democrat,1259171,2731364,12.4,0.46100446516831883,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
west,2004,Montana,MT,"Bush, George W.",republican,266063,450434,12.2,0.5906814316858852,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Montana,MT,"Kerry, John",democrat,173710,450434,12.2,0.3856502839483698,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
midwest,2004,Nebraska,NE,"Bush, George W.",republican,512814,778186,8.5,0.6589864119889075,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Nebraska,NE,"Kerry, John",democrat,254328,778186,8.5,0.3268216082016382,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
west,2004,Nevada,NV,"Bush, George W.",republican,418690,829587,12.5,0.504696915453111,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,Nevada,NV,"Kerry, John",democrat,397190,829587,12.5,0.4787804051895702,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
northeast,2004,New Hampshire,NH,"Kerry, John",democrat,340511,678287,9.9,0.5020161082255741,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
northeast,2004,New Hampshire,NH,"Bush, George W.",republican,331237,678287,9.9,0.4883434298460681,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
northeast,2004,New Jersey,NJ,"Kerry, John",democrat,1911430,3611691,19.8,0.5292340900702746,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
northeast,2004,New Jersey,NJ,"Bush, George W.",republican,1670003,3611691,19.8,0.4623881168128724,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
west,2004,New Mexico,NM,"Bush, George W.",republican,376930,756304,6.8,0.498384247604138,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
west,2004,New Mexico,NM,"Kerry, John",democrat,370942,756304,6.8,0.490466796420487,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4916745873280702,12.453846153846154
northeast,2004,New York,NY,"Kerry, John",democrat,4180755,7448266,25.3,0.5613058126549186,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
northeast,2004,New York,NY,"Bush, George W.",republican,2806993,7448266,25.3,0.376865299923499,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48989542468941216,15.177777777777777
south,2004,North Carolina,NC,"Bush, George W.",republican,1961166,3501007,2.8,0.5601719733779452,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
south,2004,North Carolina,NC,"Kerry, John",democrat,1525849,3501007,2.8,0.435831462205017,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
midwest,2004,North Dakota,ND,"Bush, George W.",republican,196651,312833,7.8,0.6286133496146507,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,North Dakota,ND,"Kerry, John",democrat,111052,312833,7.8,0.3549881246543683,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Ohio,OH,"Bush, George W.",republican,2859764,5627903,15.2,0.508140243355296,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
midwest,2004,Ohio,OH,"Kerry, John",democrat,2741165,5627903,15.2,0.48706685243153625,0.4547799438205541,11.312745098039215,-0.013793984369238474,2000s,0.4939823276461157,12.521739130434783
south,2004,Oklahoma,OK,"Bush, George W.",republican,959792,1463758,6.2,0.6557040166475606,0.5221999800417344,11.312745098039215,-0.013793984369238474,2000s,0.48113603987763476,7.378787878787879
